,pos,neg,neu,comp,tag
983,0.152,0.199,0.649,-0.0516,2011
984,0.097,0.063,0.84,0.2732,2011
985,0.0,0.0,1.0,0.0,2011
986,0.109,0.047,0.844,0.4588,2011
987,0.134,0.016,0.85,0.8864,2011
988,0.197,0.0,0.803,0.7964,2011
989,0.059,0.142,0.799,-0.6124,2011
990,0.165,0.214,0.621,-0.5106,2011
991,0.141,0.085,0.775,0.7184,2011
992,0.059,0.276,0.665,-0.8316,2011
993,0.075,0.0,0.925,0.5106,2011
994,0.045,0.229,0.726,-0.8555,2011
995,0.2,0.038,0.762,0.8689,2011
996,0.0,0.122,0.878,-0.7003,2011
997,0.14,0.0,0.86,0.9136,2011
998,0.081,0.097,0.823,-0.2263,2011
999,0.044,0.237,0.719,-0.9081,2011
1000,0.063,0.133,0.804,-0.6369,2011
1001,0.08,0.18,0.74,-0.7003,2011
1002,0.138,0.087,0.775,0.4215,2011
1003,0.165,0.0,0.835,0.7269,2011
1004,0.124,0.225,0.651,-0.7717,2011
1005,0.235,0.103,0.662,0.8894,2011
1006,0.089,0.026,0.885,0.6486,2011
1007,0.0,0.036,0.964,-0.4215,2011
1008,0.079,0.0,0.921,0.5859,2011
1009,0.261,0.04,0.699,0.9432,2011
1010,0.074,0.0,0.926,0.4215,2011
1011,0.107,0.088,0.804,-0.0772,2011
1012,0.121,0.069,0.81,0.6115,2011
1013,0.038,0.196,0.767,-0.8779,2011
1014,0.181,0.051,0.768,0.8591,2011
1015,0.118,0.204,0.679,-0.6369,2011
1016,0.13,0.29,0.58,-0.9062,2011
1017,0.152,0.079,0.769,0.5267,2011
1018,0.084,0.078,0.838,0.1027,2011
1019,0.232,0.148,0.62,0.7003,2011
1020,0.051,0.051,0.897,0.0,2011
1021,0.159,0.201,0.64,-0.101,2011
1022,0.158,0.035,0.807,0.7964,2011
1023,0.068,0.14,0.792,-0.4404,2011
1024,0.035,0.045,0.92,-0.2023,2011
1025,0.0,0.136,0.864,-0.5106,2011
1026,0.306,0.032,0.661,0.9325,2011
1027,0.223,0.069,0.708,0.836,2011
1028,0.163,0.0,0.837,0.8519,2011
1029,0.318,0.064,0.618,0.8658,2011
1030,0.098,0.052,0.85,0.5423,2011
1031,0.108,0.099,0.793,0.25,2011
1032,0.141,0.152,0.707,0.0772,2011
1033,0.064,0.127,0.809,-0.7003,2011
1034,0.06,0.142,0.798,-0.7003,2011
1035,0.0,0.076,0.924,-0.5106,2011
1036,0.065,0.076,0.859,-0.1779,2011
1037,0.224,0.094,0.682,0.8957,2011
1038,0.122,0.152,0.727,-0.4173,2011
1039,0.193,0.284,0.522,-0.743,2011
1040,0.103,0.0,0.897,0.743,2011
1041,0.169,0.163,0.669,-0.0534,2011
1042,0.153,0.033,0.814,0.7958,2011
1043,0.239,0.102,0.659,0.7717,2011
1044,0.372,0.0,0.628,0.7269,2011
1045,0.0,0.16,0.84,-0.836,2011
1046,0.165,0.0,0.835,0.872,2011
1047,0.169,0.062,0.769,0.7241,2011
1048,0.22,0.082,0.699,0.7096,2011
1049,0.054,0.201,0.745,-0.7579,2011
1050,0.081,0.114,0.806,-0.3818,2011
1051,0.191,0.0,0.809,0.8934,2011
1052,0.0,0.087,0.913,-0.296,2011
1053,0.194,0.057,0.75,0.7579,2011
1054,0.135,0.0,0.865,0.6124,2011
1055,0.1,0.215,0.685,-0.8126,2011
1056,0.176,0.139,0.685,0.4215,2011
1057,0.082,0.065,0.853,0.128,2011
1058,0.146,0.013,0.841,0.9217,2011
1059,0.235,0.03,0.735,0.9136,2011
1060,0.058,0.0,0.942,0.4939,2011
1061,0.237,0.162,0.601,0.4215,2011
1062,0.041,0.034,0.925,0.0793,2011
1063,0.277,0.032,0.691,0.9409,2011
1064,0.134,0.045,0.822,0.5859,2011
1065,0.047,0.0,0.953,0.3612,2011
1066,0.143,0.204,0.653,-0.8225,2011
1067,0.226,0.147,0.627,0.8807,2011
1068,0.0,0.0,1.0,0.0,2011
1069,0.102,0.0,0.898,0.6249,2011
1070,0.0,0.219,0.781,-0.9136,2011
1071,0.233,0.037,0.73,0.9245,2011
1072,0.08,0.12,0.8,-0.2732,2011
1073,0.207,0.192,0.601,-0.0439,2012
1074,0.131,0.106,0.762,0.3182,2012
1075,0.079,0.329,0.592,-0.8555,2012
1076,0.182,0.092,0.726,0.8606,2012
1077,0.205,0.178,0.617,0.0258,2012
1078,0.0,0.274,0.726,-0.9565,2012
1079,0.11,0.112,0.777,-0.0258,2012
1080,0.137,0.178,0.685,-0.4215,2012
1081,0.271,0.057,0.672,0.8481,2012
1082,0.103,0.0,0.897,0.4939,2012
1083,0.043,0.115,0.842,-0.6124,2012
1084,0.151,0.156,0.693,-0.5574,2012
1085,0.0,0.081,0.919,-0.6705,2012
1086,0.065,0.127,0.808,-0.6369,2012
1087,0.112,0.0,0.888,0.6486,2012
1088,0.186,0.039,0.776,0.8885,2012
1089,0.112,0.135,0.753,-0.3182,2012
1090,0.113,0.0,0.887,0.7906,2012
1091,0.206,0.18,0.614,0.4576,2012
1092,0.0,0.0,1.0,0.0,2012
1093,0.164,0.09,0.746,0.25,2012
1094,0.043,0.327,0.63,-0.8979,2012
1095,0.0,0.328,0.672,-0.9485,2012
1096,0.16,0.14,0.7,0.0516,2012
1097,0.327,0.0,0.673,0.743,2012
1098,0.04,0.356,0.604,-0.9607,2012
1099,0.106,0.256,0.639,-0.7003,2012
1100,0.277,0.0,0.723,0.8316,2012
1101,0.0,0.071,0.929,-0.4588,2012
1102,0.0,0.0,1.0,0.0,2012
1103,0.111,0.03,0.858,0.5423,2012
1104,0.149,0.0,0.851,0.4215,2012
1105,0.0,0.0,1.0,0.0,2012
1106,0.061,0.083,0.856,-0.2023,2012
1107,0.072,0.139,0.789,-0.4404,2012
1108,0.198,0.0,0.802,0.8555,2012
1109,0.107,0.036,0.858,0.5859,2012
1110,0.048,0.112,0.84,-0.4215,2012
1111,0.07,0.279,0.651,-0.9648,2012
1112,0.105,0.07,0.826,0.4019,2012
1113,0.0,0.097,0.903,-0.6249,2012
1114,0.095,0.043,0.862,0.4588,2012
1115,0.264,0.1,0.635,0.872,2012
1116,0.265,0.216,0.52,0.4767,2012
1117,0.108,0.0,0.892,0.1779,2012
1118,0.043,0.214,0.743,-0.7906,2012
1119,0.174,0.229,0.597,-0.4939,2012
1120,0.073,0.144,0.783,-0.6249,2012
1121,0.158,0.196,0.645,-0.3182,2012
1122,0.331,0.0,0.669,0.9501,2012
1123,0.0,0.099,0.901,-0.5106,2012
1124,0.101,0.319,0.58,-0.875,2012
1125,0.055,0.12,0.825,-0.7506,2012
1126,0.244,0.0,0.756,0.4404,2012
1127,0.155,0.0,0.845,0.5106,2012
1128,0.077,0.063,0.86,0.1531,2012
1129,0.381,0.042,0.577,0.9652,2012
1130,0.165,0.084,0.751,0.7591,2012
1131,0.155,0.0,0.845,0.8625,2012
1132,0.061,0.151,0.788,-0.4588,2012
1133,0.035,0.304,0.662,-0.9565,2012
1134,0.132,0.052,0.816,0.4767,2012
1135,0.226,0.196,0.579,0.25,2012
1136,0.075,0.122,0.803,-0.624,2012
1137,0.093,0.231,0.676,-0.9246,2012
1138,0.183,0.0,0.817,0.765,2012
1139,0.23,0.045,0.725,0.8934,2012
1140,0.265,0.057,0.678,0.9217,2012
1141,0.044,0.0,0.956,0.25,2012
1142,0.12,0.117,0.763,0.0258,2012
1143,0.219,0.157,0.624,0.7322,2012
1144,0.039,0.211,0.75,-0.8225,2012
1145,0.0,0.074,0.926,-0.5106,2012
1146,0.086,0.036,0.879,0.4019,2012
1147,0.176,0.167,0.657,0.128,2012
1148,0.345,0.173,0.482,0.6249,2012
1149,0.072,0.268,0.66,-0.9468,2012
1150,0.098,0.072,0.83,0.4215,2012
1151,0.285,0.0,0.715,0.9578,2012
1152,0.0,0.0,1.0,0.0,2012
1153,0.186,0.074,0.74,0.6808,2012
1154,0.234,0.253,0.513,-0.1531,2012
1155,0.0,0.0,1.0,0.0,2012
1156,0.094,0.161,0.745,-0.8126,2012
1157,0.169,0.0,0.831,0.743,2012
1158,0.22,0.197,0.583,-0.0258,2012
1159,0.123,0.07,0.808,0.2263,2012
1160,0.106,0.107,0.787,0.2263,2012
1161,0.141,0.132,0.727,0.1531,2012
1162,0.216,0.0,0.784,0.8836,2012
1163,0.204,0.0,0.796,0.8032,2012
1164,0.0,0.061,0.939,-0.25,2012
1165,0.119,0.072,0.809,0.5719,2012
1166,0.179,0.086,0.735,0.6355,2012
1167,0.151,0.078,0.771,0.8658,2012
1168,0.128,0.072,0.8,0.2732,2012
1169,0.091,0.042,0.867,0.3612,2012
1170,0.251,0.088,0.661,0.8126,2012
1171,0.04,0.158,0.802,-0.6597,2013
1172,0.099,0.046,0.856,0.4215,2013
1173,0.11,0.083,0.807,0.0772,2013
1174,0.0,0.568,0.432,-0.9839,2013
1175,0.0,0.0,1.0,0.0,2013
1176,0.163,0.071,0.766,0.5719,2013
1177,0.045,0.157,0.797,-0.7351,2013
1178,0.068,0.0,0.932,0.34,2013
1179,0.084,0.171,0.745,-0.6705,2013
1180,0.034,0.265,0.701,-0.872,2013
1181,0.0,0.0,1.0,0.0,2013
1182,0.057,0.0,0.943,0.2732,2013
1183,0.226,0.0,0.774,0.8481,2013
1184,0.061,0.08,0.86,0.0258,2013
1185,0.071,0.113,0.816,-0.25,2013
1186,0.121,0.067,0.813,0.296,2013
1187,0.0,0.1,0.9,-0.5859,2013
1188,0.06,0.075,0.865,-0.1779,2013
1189,0.118,0.165,0.717,-0.34,2013
1190,0.175,0.224,0.601,-0.5994,2013
1191,0.137,0.0,0.863,0.5574,2013
1192,0.212,0.204,0.584,-0.3612,2013
1193,0.074,0.0,0.926,0.4019,2013
1194,0.104,0.058,0.838,0.3612,2013
1195,0.037,0.128,0.835,-0.5423,2013
1196,0.136,0.0,0.864,0.7096,2013
1197,0.056,0.144,0.8,-0.6597,2013
1198,0.156,0.025,0.819,0.7096,2013
1199,0.0,0.056,0.944,-0.296,2013
1200,0.154,0.0,0.846,0.7184,2013
1201,0.129,0.157,0.714,-0.25,2013
1202,0.0,0.0,1.0,0.0,2013
1203,0.38,0.0,0.62,0.9584,2013
1204,0.133,0.039,0.829,0.5994,2013
1205,0.0,0.101,0.899,-0.4215,2013
1206,0.278,0.0,0.722,0.9246,2013
1207,0.0,0.0,1.0,0.0,2013
1208,0.0,0.263,0.737,-0.836,2013
1209,0.117,0.292,0.591,-0.9393,2013
1210,0.144,0.155,0.701,-0.1531,2013
1211,0.1,0.328,0.572,-0.9081,2013
1212,0.214,0.046,0.74,0.7506,2013
1213,0.0,0.191,0.809,-0.8316,2013
1214,0.173,0.0,0.827,0.765,2013
1215,0.098,0.0,0.902,0.4404,2013
1216,0.132,0.248,0.62,-0.802,2013
1217,0.066,0.0,0.934,0.34,2013
1218,0.263,0.062,0.675,0.9062,2013
1219,0.0,0.0,1.0,0.0,2013
1220,0.101,0.072,0.827,0.0258,2013
1221,0.497,0.0,0.503,0.9828,2013
1222,0.248,0.075,0.677,0.8481,2013
1223,0.068,0.068,0.863,-0.25,2013
1224,0.0,0.243,0.757,-0.8625,2013
1225,0.101,0.13,0.769,-0.128,2013
1226,0.108,0.055,0.837,0.3818,2013
1227,0.0,0.085,0.915,-0.4215,2013
1228,0.202,0.0,0.798,0.8225,2013
1229,0.111,0.213,0.676,-0.7906,2013
1230,0.091,0.051,0.859,0.1531,2013
1231,0.051,0.088,0.861,-0.25,2013
1232,0.27,0.045,0.685,0.8885,2013
1233,0.0,0.163,0.837,-0.4404,2013
1234,0.083,0.191,0.727,-0.7579,2013
1235,0.048,0.282,0.67,-0.9062,2013
1236,0.067,0.22,0.713,-0.7579,2013
1237,0.0,0.344,0.656,-0.9201,2013
1238,0.153,0.173,0.674,-0.2682,2013
1239,0.081,0.162,0.757,-0.6808,2013
1240,0.114,0.055,0.831,0.3612,2013
1241,0.159,0.0,0.841,0.6808,2013
1242,0.101,0.103,0.796,-0.0258,2013
1243,0.0,0.128,0.872,-0.5719,2013
1244,0.067,0.237,0.695,-0.7269,2013
1245,0.127,0.293,0.579,-0.765,2013
1246,0.035,0.26,0.705,-0.8519,2013
1247,0.219,0.132,0.649,0.3818,2013
1248,0.129,0.0,0.871,0.7351,2013
1249,0.172,0.092,0.736,0.5423,2013
1250,0.257,0.233,0.51,0.3612,2013
1251,0.0,0.437,0.563,-0.8779,2013
1252,0.08,0.0,0.92,0.4215,2013
1253,0.279,0.0,0.721,0.9062,2013
1254,0.0,0.154,0.846,-0.8555,2013
1255,0.178,0.083,0.739,0.7184,2013
1256,0.224,0.0,0.776,0.8316,2013
1257,0.172,0.0,0.828,0.7964,2013
1258,0.07,0.164,0.766,-0.5106,2013
1259,0.051,0.095,0.854,-0.2023,2013
1260,0.248,0.0,0.752,0.765,2013
1261,0.0,0.051,0.949,-0.2263,2013
1262,0.07,0.049,0.881,0.2023,2013
1263,0.0,0.068,0.932,-0.4019,2013
1264,0.038,0.045,0.917,-0.0772,2013
1265,0.114,0.0,0.886,0.4767,2013
1266,0.187,0.042,0.771,0.6705,2013
1267,0.0,0.061,0.939,-0.34,2013
1268,0.095,0.226,0.679,-0.8271,2013
1269,0.053,0.048,0.9,0.0516,2014
1270,0.088,0.233,0.68,-0.7964,2014
1271,0.149,0.0,0.851,0.6705,2014
1272,0.0,0.123,0.877,-0.5423,2014
1273,0.082,0.164,0.753,-0.7003,2014
1274,0.169,0.068,0.763,0.6249,2014
1275,0.125,0.097,0.778,0.0516,2014
1276,0.047,0.072,0.882,-0.2263,2014
1277,0.064,0.159,0.777,-0.601,2014
1278,0.261,0.0,0.739,0.9217,2014
1279,0.046,0.254,0.7,-0.8591,2014
1280,0.032,0.282,0.686,-0.9545,2014
1281,0.125,0.0,0.875,0.5719,2014
1282,0.038,0.277,0.686,-0.8779,2014
1283,0.032,0.247,0.721,-0.9325,2014
1284,0.053,0.148,0.799,-0.4939,2014
1285,0.048,0.326,0.626,-0.91,2014
1286,0.047,0.054,0.899,-0.0772,2014
1287,0.0,0.127,0.873,-0.5859,2014
1288,0.128,0.042,0.83,0.6597,2014
1289,0.042,0.238,0.72,-0.8316,2014
1290,0.0,0.209,0.791,-0.8271,2014
1291,0.051,0.0,0.949,0.2732,2014
1292,0.124,0.044,0.832,0.4767,2014
1293,0.051,0.0,0.949,0.2732,2014
1294,0.074,0.16,0.765,-0.5423,2014
1295,0.193,0.0,0.807,0.7964,2014
1296,0.078,0.0,0.922,0.34,2014
1297,0.068,0.117,0.816,-0.2732,2014
1298,0.046,0.092,0.862,-0.3612,2014
1299,0.077,0.117,0.806,-0.3182,2014
1300,0.229,0.054,0.717,0.7783,2014
1301,0.122,0.156,0.722,-0.3612,2014
1302,0.196,0.126,0.677,0.4767,2014
1303,0.133,0.149,0.718,-0.2263,2014
1304,0.24,0.0,0.76,0.8834,2014
1305,0.243,0.106,0.651,0.7906,2014
1306,0.111,0.109,0.78,0.0258,2014
1307,0.058,0.0,0.942,0.2732,2014
1308,0.244,0.0,0.756,0.9217,2014
1309,0.159,0.0,0.841,0.8176,2014
1310,0.213,0.041,0.746,0.7964,2014
1311,0.041,0.242,0.717,-0.886,2014
1312,0.054,0.183,0.763,-0.7506,2014
1313,0.126,0.116,0.758,0.3612,2014
1314,0.187,0.149,0.664,0.3226,2014
1315,0.147,0.065,0.788,0.5946,2014
1316,0.0,0.05,0.95,-0.2263,2014
1317,0.302,0.0,0.698,0.9393,2014
1318,0.111,0.099,0.79,0.128,2014
1319,0.0,0.243,0.757,-0.93,2014
1320,0.242,0.035,0.723,0.9062,2014
1321,0.073,0.137,0.79,-0.4767,2014
1322,0.233,0.085,0.682,0.7351,2014
1323,0.286,0.0,0.714,0.9153,2014
1324,0.068,0.0,0.932,0.2732,2014
1325,0.279,0.04,0.681,0.9136,2014
1326,0.0,0.057,0.943,-0.3182,2014
1327,0.087,0.143,0.769,-0.6369,2014
1328,0.089,0.127,0.784,-0.4215,2014
1329,0.0,0.055,0.945,-0.34,2014
1330,0.149,0.0,0.851,0.7003,2014
1331,0.21,0.155,0.636,0.4939,2014
1332,0.039,0.106,0.855,-0.5574,2014
1333,0.346,0.0,0.654,0.9246,2014
1334,0.047,0.194,0.759,-0.8225,2014
1335,0.138,0.163,0.699,-0.3612,2014
1336,0.126,0.038,0.835,0.5719,2014
1337,0.289,0.138,0.573,0.6486,2014
1338,0.034,0.264,0.703,-0.9371,2014
1339,0.228,0.035,0.738,0.8834,2014
1340,0.095,0.09,0.815,0.0516,2014
1341,0.29,0.045,0.665,0.91,2014
1342,0.066,0.0,0.934,0.4019,2014
1343,0.11,0.184,0.705,-0.5773,2014
1344,0.164,0.182,0.653,-0.2263,2014
1345,0.0,0.124,0.876,-0.7003,2014
1346,0.0,0.0,1.0,0.0,2014
1347,0.099,0.056,0.845,0.2732,2014
1348,0.0,0.362,0.638,-0.9538,2014
1349,0.093,0.105,0.802,0.1027,2014
1350,0.267,0.0,0.733,0.9393,2014
1351,0.031,0.165,0.804,-0.7579,2014
1352,0.049,0.2,0.751,-0.7506,2014
1353,0.112,0.224,0.664,-0.8126,2014
1354,0.055,0.378,0.567,-0.9413,2014
1355,0.08,0.0,0.92,0.34,2014
1356,0.0,0.07,0.93,-0.34,2014
1357,0.124,0.0,0.876,0.5859,2014
1358,0.132,0.072,0.796,0.34,2014
1359,0.0,0.053,0.947,-0.3182,2014
1360,0.211,0.049,0.74,0.8689,2014
1361,0.112,0.034,0.854,0.6249,2014
1362,0.107,0.099,0.795,0.0772,2014
1363,0.191,0.039,0.769,0.7964,2014
1364,0.157,0.081,0.762,0.4767,2014
1365,0.163,0.173,0.663,-0.1531,2014
1366,0.235,0.042,0.724,0.8316,2014
1367,0.108,0.066,0.826,0.3612,2014
1368,0.132,0.041,0.827,0.5423,2015
1369,0.0,0.0,1.0,0.0,2015
1370,0.166,0.0,0.834,0.7872,2015
1371,0.12,0.219,0.66,-0.6249,2015
1372,0.0,0.095,0.905,-0.5994,2015
1373,0.0,0.192,0.808,-0.8689,2015
1374,0.205,0.095,0.7,0.7269,2015
1375,0.0,0.186,0.814,-0.7506,2015
1376,0.181,0.0,0.819,0.8126,2015
1377,0.025,0.145,0.83,-0.7351,2015
1378,0.378,0.061,0.561,0.926,2015
1379,0.029,0.11,0.861,-0.6249,2015
1380,0.118,0.028,0.855,0.6369,2015
1381,0.138,0.0,0.862,0.7096,2015
1382,0.0,0.099,0.901,-0.6908,2015
1383,0.044,0.288,0.668,-0.9136,2015
1384,0.298,0.0,0.702,0.9246,2015
1385,0.072,0.281,0.647,-0.9231,2015
1386,0.165,0.0,0.835,0.7096,2015
1387,0.048,0.066,0.886,-0.1779,2015
1388,0.0,0.174,0.826,-0.7783,2015
1389,0.171,0.0,0.829,0.7184,2015
1390,0.0,0.0,1.0,0.0,2015
1391,0.205,0.0,0.795,0.8625,2015
1392,0.136,0.032,0.831,0.6705,2015
1393,0.101,0.228,0.671,-0.5859,2015
1394,0.0,0.0,1.0,0.0,2015
1395,0.041,0.372,0.587,-0.9694,2015
1396,0.124,0.339,0.537,-0.9325,2015
1397,0.055,0.162,0.783,-0.6249,2015
1398,0.04,0.177,0.783,-0.7783,2015
1399,0.0,0.364,0.636,-0.9682,2015
1400,0.0,0.242,0.758,-0.91,2015
1401,0.062,0.035,0.903,0.296,2015
1402,0.09,0.09,0.819,0.0,2015
1403,0.077,0.135,0.788,-0.5994,2015
1404,0.054,0.0,0.946,0.2732,2015
1405,0.145,0.075,0.779,0.4019,2015
1406,0.119,0.089,0.792,0.0516,2015
1407,0.061,0.144,0.795,-0.6597,2015
1408,0.0,0.063,0.937,-0.3182,2015
1409,0.0,0.0,1.0,0.0,2015
1410,0.0,0.0,1.0,0.0,2015
1411,0.049,0.275,0.676,-0.8934,2015
1412,0.037,0.145,0.819,-0.6369,2015
1413,0.229,0.0,0.771,0.8225,2015
1414,0.228,0.0,0.772,0.872,2015
1415,0.093,0.263,0.644,-0.8591,2015
1416,0.0,0.0,1.0,0.0,2015
1417,0.129,0.202,0.669,-0.765,2015
1418,0.042,0.49,0.468,-0.9816,2015
1419,0.212,0.0,0.788,0.886,2015
1420,0.14,0.099,0.761,0.3182,2015
1421,0.105,0.053,0.842,0.3612,2015
1422,0.194,0.0,0.806,0.836,2015
1423,0.0,0.354,0.646,-0.9559,2015
1424,0.115,0.248,0.637,-0.8126,2015
1425,0.0,0.0,1.0,0.0,2015
1426,0.064,0.042,0.894,0.296,2015
1427,0.23,0.03,0.74,0.8591,2015
1428,0.0,0.106,0.894,-0.7096,2015
1429,0.249,0.055,0.696,0.8625,2015
1430,0.0,0.158,0.842,-0.6908,2015
1431,0.271,0.125,0.604,0.7579,2015
1432,0.192,0.0,0.808,0.8402,2015
1433,0.224,0.0,0.776,0.8316,2015
1434,0.071,0.163,0.765,-0.5574,2015
1435,0.0,0.206,0.794,-0.8316,2015
1436,0.154,0.204,0.642,-0.3818,2015
1437,0.0,0.247,0.753,-0.9153,2015
1438,0.041,0.373,0.585,-0.9638,2015
1439,0.075,0.084,0.841,-0.0772,2015
1440,0.272,0.149,0.579,0.836,2015
1441,0.045,0.232,0.723,-0.8689,2015
1442,0.0,0.159,0.841,-0.6808,2015
1443,0.279,0.064,0.658,0.8316,2015
1444,0.025,0.322,0.654,-0.9451,2015
1445,0.0,0.383,0.617,-0.9545,2015
1446,0.127,0.079,0.793,0.25,2015
1447,0.0,0.454,0.546,-0.9839,2015
1448,0.053,0.253,0.694,-0.9201,2015
1449,0.0,0.0,1.0,0.0,2015
1450,0.052,0.277,0.671,-0.9403,2015
1451,0.0,0.049,0.951,-0.25,2015
1452,0.055,0.048,0.897,0.1027,2015
1453,0.283,0.06,0.657,0.9217,2015
1454,0.085,0.111,0.805,-0.3182,2015
1455,0.129,0.427,0.444,-0.959,2015
1456,0.0,0.186,0.814,-0.8271,2015
1457,0.137,0.043,0.82,0.5859,2015
1458,0.0,0.062,0.938,-0.3182,2015
1459,0.085,0.264,0.651,-0.8934,2015
1460,0.085,0.14,0.775,-0.0516,2015
1461,0.035,0.0,0.965,0.2023,2015
1462,0.0,0.0,1.0,0.0,2015
1463,0.0,0.0,1.0,0.0,2015
1464,0.066,0.0,0.934,0.34,2015
1465,0.067,0.22,0.713,-0.8271,2015
